Code,Name,Shares,Sector
6469,"Hoden Seimitsu Kako Kenkyusho Co., Ltd.",10680730,Industrials
6496,"Nakakita Seisakusho Co., Ltd.",3490852,Industrials
7888,Sanko Gosei Ltd.,30483763,Technology
8278,"Fuji Co., Ltd.",86646886,Consumer Cyclical
9253,Slogan Inc.,2509401,Industrials
9793,"Daiseki Co.,Ltd.",47286369,Industrials
2459,"AUN CONSULTING, Inc.",7502800,Communication Services
2670,"ABC-Mart,Inc.",247616620,Consumer Cyclical
2686,"Gfoot Co.,Ltd.",42568529,Consumer Cyclical
2918,"Warabeya Nichiyo Holdings Co., Ltd.",17315882,Consumer Defensive
3543,"KOMEDA Holdings Co., Ltd.",45510203,Consumer Cyclical
4714,Riso Kyoiku Group Corporation,170301620,Consumer Defensive
6183,"BELLSYSTEM24 Holdings, Inc.",74345321,Industrials
6255,NPC Incorporated,20923206,Industrials
6552,GameWith Inc.,17463145,Communication Services
7581,"Saizeriya Co.,Ltd.",49128591,Consumer Cyclical
8570,"AEON Financial Service Co., Ltd.",215884173,Financial Services
9720,"Hotel Newgrand Co., Ltd.",1180649,Consumer Cyclical
9946,"MINISTOP Co., Ltd.",29007882,Consumer Defensive
228A,N/A,2331900,Technology
2303,Dawn Corp.,3006894,Technology
2341,"Arbeit-Times Co., Ltd.",18289482,Communication Services
2653,"Aeon Kyushu Co., Ltd.",34181024,Consumer Cyclical
2669,"Kanemi Co., Ltd.",9467518,Consumer Defensive
2698,"Can Do Co., Ltd.",15996274,Consumer Defensive
2809,Kewpie Corporation,137824996,Consumer Defensive
3093,"Treasure Factory Co.,LTD.",23436084,Consumer Cyclical
3382,"Seven & i Holdings Co., Ltd.",2311679726,Consumer Defensive
3391,Tsuruha Holdings Inc.,452977961,Healthcare
3490,"Azplanning Co.,Ltd.",1395736,Real Estate
4343,"AEON Fantasy Co.,LTD.",19781771,Consumer Cyclical
4432,WingArc1st Inc.,34679738,Technology
4728,"Tose Co., Ltd.",7579534,Communication Services
4763,"CREEK & RIVER Co., Ltd.",21150691,Industrials
4829,"Nihon Enterprise Co.,Ltd.",38534900,Technology
6323,Rorze Corporation,173431740,Technology
6814,"Furuno Electric Co., Ltd.",31608824,Technology
7512,Aeon Hokkaido Corporation,139126479,Consumer Cyclical
7513,"Kojima Co.,Ltd.",77531108,Consumer Cyclical
7544,"Three F Co.,Ltd.",7574362,Consumer Defensive
7649,"Sugi Holdings Co.,Ltd.",180972830,Healthcare
7713,"Sigmakoki Co., Ltd.",7082178,Technology
8016,"Onward Holdings Co., Ltd.",136015098,Consumer Cyclical
8125,"Wakita & Co.,LTD.",49728793,Industrials
8194,Life Corporation,86517652,Consumer Defensive
8198,"Maxvalu Tokai Co.,Ltd.",31886042,Consumer Defensive
8203,Mr Max Holdings Ltd.,33327338,Consumer Defensive
8267,"Aeon Co., Ltd.",2766624836,Consumer Cyclical
8918,"LAND Co., Ltd.",1537882903,Real Estate
9414,Nippon BS Broadcasting Corporation,17816695,Communication Services
9560,PROGRIT Inc.,12393843,Consumer Defensive
9765,"Ohba Co., Ltd.",15873909,Industrials
9861,"Yoshinoya Holdings Co., Ltd.",64726665,Consumer Cyclical
9876,"Cox Co., Ltd.",27624021,Consumer Cyclical
9903,"Kanseki Co., Ltd.",7456078,Consumer Cyclical
9972,"Altech Co., Ltd.",13769389,Industrials
9983,"Fast Retailing Co., Ltd.",306839741,Consumer Cyclical
137A,N/A,3022440,Technology
1419,"Tama Home Co., Ltd.",28988158,Consumer Cyclical
2157,"Koshidaka Holdings Co., Ltd.",82423581,Consumer Cyclical
2164,"Chiikishinbunsha Co.,Ltd.",7538188,Communication Services
2687,CVS Bay Area Inc.,4936349,Consumer Defensive
2735,"Watts Co., Ltd.",13232847,Consumer Defensive
2742,"Halows Co.,Ltd.",21346082,Consumer Defensive
2747,"Hokuyu Lucky Co.,Ltd.",1263915,Consumer Defensive
2769,"Village Vanguard CO.,LTD.",7841799,Consumer Cyclical
2791,"Daikokutenbussan Co.,Ltd.",13411593,Consumer Defensive
2872,"Seihyo Co., Ltd.",1403495,Consumer Defensive
2999,"Home Position Co., Ltd.",9360198,Consumer Cyclical
3046,JINS HOLDINGS Inc.,23341621,Healthcare
3048,Bic Camera Inc.,171252728,Consumer Cyclical
3063,j-Group Holdings Corp.,12307247,Consumer Cyclical
3192,"Shirohato Co., Ltd.",6655962,Consumer Cyclical
3201,"The Japan Wool Textile Co., Ltd.",67003143,Consumer Cyclical
3280,"STrust Co.,Ltd.",6060100,Real Estate
3501,"SUMINOE Co., Ltd.",13266418,Consumer Cyclical
3546,"Alleanza Holdings Co., Ltd.",30023217,Consumer Cyclical
3550,"STUDIO ATAO Co., Ltd.",13852204,Consumer Cyclical
3560,"Hobonichi Co., Ltd.",2321370,Consumer Cyclical
3608,"TSI Holdings Co.,Ltd.",58230097,Consumer Cyclical
3627,Tecmira Holdings Inc.,11726109,Technology
3647,"ASULINA Co.,Ltd.",21198208,Utilities
3815,"Media Kobo, Inc.",10428856,Communication Services
4076,"CNS Co.,Ltd",2905962,Technology
4187,Osaka Organic Chemical Industry Ltd.,20337271,Basic Materials
428A,N/A,12744600,Consumer Cyclical
4361,"Kawaguchi Chemical Industry Co., Ltd",1217361,Basic Materials
4370,Mobilus Corporation,6036508,Technology
4430,"Tokai Soft Co., Ltd.",4797067,Technology
4443,"Sansan, Inc.",126516897,Technology
4577,"Daito Pharmaceutical Co.,Ltd.",29069502,Healthcare
4668,"Meiko Network Japan Co., Ltd.",25264232,Consumer Defensive
4673,"Kawasaki Geological Engineering Co., Ltd.",872506,Industrials
4735,"Kyoshin Co., Ltd.",7685742,Consumer Defensive
4760,"Alpha Co., Ltd.",804040,Communication Services
4992,"Hokko Chemical Industry Co., Ltd.",25780248,Basic Materials
5129,FIXER Inc.,14812720,Technology
5271,"Toyo Asano Foundation Co., Ltd.",1295417,Industrials
5341,"Asahi Eito Holdings Co.,Ltd.",7347188,Consumer Defensive
5900,"Daiken Co.,Ltd.",5483389,Industrials
5982,"Maruzen Co., Ltd.",15839044,Industrials
6136,OSG Corporation,82150384,Industrials
6289,Giken Ltd.,25366042,Industrials
6432,"Takeuchi Mfg. Co., Ltd.",46192915,Industrials
6489,"Maezawa Industries, Inc.",17606303,Industrials
6506,YASKAWA Electric Corporation,259346278,Industrials
6555,"MS&Consulting Co., Ltd.",4499799,Technology
6668,"Adtec Plasma Technology Co., Ltd.",8567267,Industrials
7219,"HKS Co., Ltd.",1414900,Consumer Cyclical
7360,"ONDECK Co., Ltd.",2613535,Financial Services
7373,"Aidma Holdings, Inc.",14862978,Industrials
7427,"Echo Trading Co., Ltd.",6074221,Consumer Defensive
7453,"Ryohin Keikaku Co., Ltd.",530650630,Consumer Cyclical
7487,Ozu Corporation,8415962,Basic Materials
7501,Tiemco Ltd.,2476446,Consumer Cyclical
7514,"HIMARAYA Co.,Ltd.",12241239,Consumer Cyclical
7603,"Gyet Co., Ltd.",71711283,Consumer Cyclical
7607,"Shinwa Co., Ltd.",13401578,Industrials
7611,Hiday Hidaka Corp.,36003019,Consumer Cyclical
7673,"Daiko Tsusan Co.,Ltd.",5332506,Technology
7725,Inter Action Corporation,10145393,Technology
7811,"Nakamoto Packs Co.,Ltd.",8848685,Industrials
8008,Yondoshi Holdings Inc.,21474780,Consumer Cyclical
8127,Yamato International Inc.,20359651,Consumer Cyclical
8166,"Taka-Q Co., Ltd.",33664921,Consumer Cyclical
8185,"Chiyoda Co., Ltd.",33949240,Consumer Cyclical
8200,"Ringer Hut Co.,Ltd.",25913672,Consumer Cyclical
8244,"Kintetsu Department Store Co., Ltd.",39998870,Consumer Cyclical
8247,"Daiwa Co.,Ltd.",5609100,Consumer Cyclical
8260,"Izutsuya Co., Ltd.",11111837,Consumer Cyclical
8908,"Mainichi Comnet Co., Ltd.",17192106,Real Estate
8931,Wadakohsan Corporation,10955320,Real Estate
9216,"Bewith, Inc.",14146348,Industrials
9270,Valuence Holdings Inc.,13173880,Consumer Cyclical
9313,"Maruhachi Warehouse Company, Limited",5921193,Industrials
9326,"Kantsu HD Co.,Ltd.",10061407,Industrials
9647,"Kyowa Engineering Consultants Co., Ltd.",584757,Industrials
9835,"Juntendo Co.,Ltd.",8109846,Consumer Cyclical
9974,"Belc CO., LTD.",20830896,Consumer Defensive
1401,Mbs Inc,6931902,Industrials
1434,"Jesco Holdings, Inc.",6937156,Industrials
198A,N/A,10252060,Technology
2153,E J Holdings Inc.,18051672,Industrials
2186,Sobal Corporation,7867235,Technology
2462,"LIKE, Inc.",19190064,Industrials
2736,"Festaria Holdings Co., Ltd.",3571551,Consumer Cyclical
276A,N/A,4991746,Technology
3030,"Hub Co., Ltd.",12577918,Consumer Cyclical
3065,"Life Foods Co., Ltd.",3089521,Consumer Cyclical
3075,"Choushimaru Co.,Ltd.",12486537,Consumer Cyclical
3080,"Jason Co., Ltd.",12811720,Consumer Defensive
3168,MERF Inc.,14137184,Basic Materials
3236,"Properst Co., Ltd.",33095215,Real Estate
323A,N/A,3417260,Technology
3281,GLP J-REIT,4797731,Real Estate
3349,COSMOS Pharmaceutical Corporation,79257265,Healthcare
340A,N/A,7732980,Industrials
3562,"No.1 Co.,Ltd",6527683,Industrials
3678,"MEDIA DO Co., Ltd.",15179776,Communication Services
373A,N/A,2550000,Consumer Cyclical
3760,"CAVE Interactive CO.,LTD.",6025903,Communication Services
3907,Silicon Studio Corporation,2744978,Communication Services
3922,PR TIMES Corporation,13497399,Communication Services
3996,Signpost Corporation,12793376,Technology
4057,"Interfactory, Inc.",4035676,Communication Services
4199,WonderPlanet Inc.,2549556,Technology
4397,TeamSpirit Inc.,16493485,Technology
4440,WITZ Corporation,3988021,Technology
4530,"Hisamitsu Pharmaceutical Co., Inc.",70046729,Healthcare
463A,"INTELLEX HOLDINGS Co.,Ltd.",9896891,Real Estate
464A,QPS Holdings Inc.,55711000,Industrials
4920,"Nippon Shikizai, Inc.",2085780,Consumer Defensive
505A,N/A,11231000,Industrials
5246,"ELEMENTS, Inc.",27170514,Technology
5250,"GMO Prime Strategy Co.,Ltd.",3511969,Technology
542A,N/A,5600000,Consumer Defensive
5578,"AR advanced technology, Inc.",9773220,Technology
5967,"Tone Co., Ltd.",21667222,Industrials
6159,"Micron Machinery Co., Ltd.",4615667,Industrials
6217,Tsudakoma Corp.,6387450,Industrials
6505,Toyo Denki Seizo K.K.,9008981,Industrials
6634,JN Group Inc.,34692331,Technology
7049,"SHIKIGAKU. Co., Ltd.",8413975,Industrials
7085,"CURVES HOLDINGS Co., Ltd.",92061283,Consumer Cyclical
7370,"Enjin Co., Ltd.",6925918,Communication Services
7434,Otake Corporation,3922394,Industrials
7516,"Kohnan Shoji Co., Ltd.",28163119,Consumer Cyclical
7599,IDOM Inc.,100407230,Consumer Cyclical
7815,"Tokyo Board Industries Co., Ltd.",2591879,Basic Materials
7928,"Asahi Kagaku Kogyo Co.,Ltd.",3027771,Industrials
8095,"Astena Holdings Co., Ltd.",40361566,Industrials
8167,"Retail Partners Co., Ltd.",42933213,Consumer Defensive
8181,"Totenko Co., Ltd.",2568178,Consumer Cyclical
8289,Olympic Group Corporation,22970551,Consumer Cyclical
9168,"Rise Consulting Group, Inc.",24159840,Industrials
9264,"Puequ CO.,LTD.",4524660,Industrials
9278,Bookoff Group Holdings Limited,17552505,Consumer Cyclical
9331,Caster Co.Ltd.,1960420,Industrials
9418,"U-NEXT HOLDINGS Co.,Ltd.",180374910,Industrials
9661,"Kabuki-Za Co., Ltd.",12119694,Real Estate
9740,"Central Security Patrols Co., Ltd.",13970062,Industrials
9846,"Tenmaya Store Co., Ltd.",11488865,Consumer Defensive
9948,ARCS Company Limited,53282326,Consumer Cyclical
9982,"Takihyo Co., Ltd.",8487735,Consumer Cyclical
135A,N/A,10233000,Technology
138A,N/A,992000,Consumer Cyclical
1407,West Holdings Corporation,39659270,Utilities
1418,"Interlife Holdings Co., Ltd.",15253949,Industrials
1430,First-corporation Inc.,11990562,Consumer Cyclical
156A,N/A,9442892,Communication Services
1887,JDC Corporation,79737054,Industrials
189A,N/A,2268000,Healthcare
190A,N/A,73595900,Healthcare
205A,N/A,3923855,Consumer Cyclical
2168,Pasona Group Inc.,37351866,Industrials
2292,S Foods Inc.,31673614,Consumer Defensive
2305,"STUDIO ALICE Co.,Ltd.",16983820,Consumer Cyclical
2337,Ichigo Inc.,402049887,Real Estate
2338,"Quantum Solutions Co.,Ltd.",46022796,Technology
2379,DIP Corporation,52364601,Communication Services
2404,"Tetsujin Holdings, Inc.",13360062,Consumer Cyclical
2449,"PRAP Japan, Inc.",4438932,Industrials
244A,N/A,3354780,Technology
245A,N/A,2517900,Consumer Cyclical
2471,"S-Pool, Inc.",78103645,Industrials
2484,"Demae-Can Co.,Ltd",111386158,Consumer Cyclical
2668,Tabio Corporation,6779861,Consumer Cyclical
2722,"IK HOLDINGS Co.,Ltd.",7562014,Consumer Defensive
274A,N/A,6958445,Consumer Cyclical
277A,N/A,28441200,Industrials
2798,Y's Table Corporation,3298068,Consumer Cyclical
280A,N/A,3660300,Technology
2882,"EAT&HOLDINGS Co.,Ltd",11357595,Consumer Cyclical
2901,Wel-Dish.Incorporated,28367701,Healthcare
2927,"AFC-HD AMS Life Science Co., Ltd.",14091105,Consumer Defensive
2930,Kitanotatsujin Corporation,139443167,Consumer Defensive
2934,"J Frontier Co.,Ltd.",5333418,Healthcare
2935,"Pickles Holdings Co.,Ltd.",12528230,Consumer Defensive
2936,BASE FOOD Inc.,53394070,Consumer Defensive
3021,"Pacific Net Co.,Ltd.",5255187,Technology
3045,"Kawasaki & Co., Ltd.",2132740,Consumer Cyclical
304A,N/A,1231900,Technology
3050,"DCM Holdings Co., Ltd.",137827552,Consumer Cyclical
3077,"Horiifoodservice Co., Ltd.",6929561,Consumer Cyclical
3083,"Star seeds Co.,Ltd.",7278938,Consumer Cyclical
3086,"J. Front Retailing Co., Ltd.",248519484,Consumer Cyclical
3087,"DOUTOR NICHIRES Holdings Co., Ltd.",42022451,Consumer Cyclical
3139,"Lacto Japan Co., Ltd.",9971107,Consumer Defensive
3174,"Happiness and D Co.,Ltd.",2545619,Consumer Cyclical
3177,"Arigatou Services Company, Limited",923132,Consumer Cyclical
3181,"Kaitori Okoku Co., Ltd.",3664957,Consumer Cyclical
3189,Anap Holdings Inc.,43178636,Consumer Cyclical
3198,"SFP Holdings Co., Ltd.",22803604,Consumer Cyclical
3223,"SLD Entertainment, Inc.",1560735,Consumer Cyclical
325A,N/A,7500441,Consumer Cyclical
3266,Fund Creation Group Company Limited,37632270,Financial Services
3267,"Phil Company, Inc.",5369777,Industrials
3290,"One REIT, Inc.",971444,Real Estate
3297,"Toubujyuhan Co.,Ltd.",2710486,Real Estate
3387,create restaurants holdings inc.,421005768,Consumer Cyclical
339A,N/A,7752950,Technology
3440,"NISSO GROUP Co.,Ltd.",6420764,Industrials
3479,TKP Corporation,38000138,Real Estate
3536,"Axas Holdings Co.,Ltd.",30325251,Consumer Defensive
3541,Nousouken Corporation,21648229,Consumer Defensive
3547,Unisia Holdings Co.,10823117,Consumer Cyclical
3548,Baroque Japan Limited,35981000,Consumer Cyclical
3557,"United & Collective Co., Ltd.",4954120,Consumer Cyclical
3558,"JADE GROUP,Inc",10358179,Consumer Cyclical
3645,"Medical Net, Inc.",9246970,Communication Services
367A,N/A,8747143,Consumer Cyclical
3697,SHIFT Inc.,255605108,Technology
369A,N/A,4232100,Industrials
372A,N/A,3856471,Industrials
3791,"IG Port, Inc.",20221425,Communication Services
3810,"CyberStep Holdings, Inc.",69012863,Communication Services
3823,"THE WHY HOW DO COMPANY, Inc.",131420600,Technology
3826,System Integrator Corp.,10917719,Technology
3892,"Okayama Paper Industries Co., Ltd.",4644924,Basic Materials
3915,"TerraSky Co.,Ltd.",12909377,Technology
3935,"Edia Co., Ltd.",5895858,Communication Services
3967,"Eltes Co.,Ltd.",6183257,Technology
3987,Ecomott Inc.,5166953,Technology
3991,"Wantedly, Inc.",9501283,Communication Services
3994,"Money Forward, Inc.",55558979,Technology
4015,Paycloud Holdings Inc.,15906637,Technology
4016,"MIT Holdings Co., Ltd.",1997350,Technology
402A,N/A,66390000,Industrials
414A,N/A,20000000,Communication Services
4197,"Asmarq Co., Ltd.",1156937,Industrials
4198,"TENDA Co.,LTD.",6634583,Technology
4270,BeeX Inc.,2232700,Technology
4412,"Science Arts, Inc.",8096412,Technology
4413,"baudroie,inc.",31148888,Technology
4429,"Ricksoft Co., Ltd.",4500134,Technology
4433,"HITO-Communications Holdings,Inc.",17842400,Industrials
4434,"Serverworks Co.,Ltd.",7400554,Technology
4439,"Toumei Co.,Ltd.",30058868,Industrials
4494,Vario Secure Inc.,4519842,Technology
4616,"Kawakami Paint Mfg.Co.,Ltd.",995443,Basic Materials
4645,"Ichishin Holdings Co.,Ltd.",8041095,Consumer Defensive
469A,N/A,1055487,Consumer Cyclical
4885,Muromachi Chemicals Inc.,4025229,Basic Materials
5018,MORESCO Corporation,9177180,Basic Materials
5025,MERCURY Inc.,2588099,Technology
5026,"Tripleize Co.,Ltd.",8388100,Technology
5078,CEL Corporation,3387572,Real Estate
5243,note inc.,19317677,Technology
5527,Property Technologies Inc.,12454353,Real Estate
5574,"ABEJA, Inc.",9909185,Technology
5575,Globee Inc.,5051669,Technology
5580,"Prodelight Co.,Ltd.",1682900,Technology
5817,"JMACS Japan Co., Ltd.",5625805,Technology
5885,"GDEP ADVANCE,Inc.",5452343,Technology
6044,Sanki Service Corporation,6452694,Industrials
6047,Gunosy Inc.,23892329,Technology
6058,Vector Inc.,46904439,Communication Services
6086,"Shin Maint Holdings Co.,Ltd.",18888876,Industrials
6150,"Takeda Machinery Co., Ltd.",919313,Industrials
6173,Aqualine Ltd.,9974762,Industrials
6182,MetaReal Corporation,10887570,Technology
6199,"SERAKU Co., Ltd.",13236595,Technology
6224,"JRC Co.,Ltd.",12875797,Industrials
6521,OXIDE Corporation,11554727,Technology
6522,Asterisk Inc.,7796720,Technology
6532,"Baycurrent, Inc.",151854154,Industrials
6543,Nissen Inc.,3865942,Communication Services
6558,"Cookbiz Co.,Ltd.",2787987,Industrials
6572,"OPEN Group, Inc.",55721931,Technology
6897,Twinbird Corporation,10659621,Consumer Cyclical
7035,"and factory,inc.",11261693,Technology
7065,UPR Corporation,7659496,Industrials
7074,Twenty-four seven Holdings Inc.,8486093,Consumer Cyclical
7077,"ALiNK Internet, Inc.",1806832,Communication Services
7083,AHC Group Inc.,2062293,Healthcare
7351,"Goodpatch, Inc.",8733793,Technology
7352,TWOSTONE&Sons Inc.,43499133,Industrials
7357,"GEOCODE CO.,Ltd.",2793095,Communication Services
7388,FP Partner Inc.,22935495,Financial Services
7520,"Eco's Co.,Ltd.",11235002,Consumer Defensive
7601,"Poplar Co., Ltd.",11786909,Consumer Cyclical
7608,"SK Japan Co.,Ltd.",16778014,Consumer Cyclical
7610,"Tay Two Co., Ltd.",63636415,Consumer Cyclical
7689,Copa Corporation Inc.,2962876,Communication Services
7719,Tokyo Koki Co. Ltd.,7130886,Industrials
7730,"Mani, Inc.",98502603,Healthcare
7805,Printnet Inc.,4835246,Industrials
7807,"Kowa Co.,Ltd.",4148836,Consumer Cyclical
7808,"C.S. Lumber Co., Inc",1849771,Basic Materials
7818,"TRANSACTION CO.,Ltd.",56478688,Consumer Defensive
7879,Noda Corporation,15655614,Industrials
7997,Kurogane Kosakusho Ltd.,1669239,Consumer Cyclical
8011,Sanyo Shokai Ltd.,10196318,Consumer Cyclical
8143,"Lapine Co., Ltd.",2363782,Consumer Cyclical
8233,"Takashimaya Company, Limited",293014400,Consumer Cyclical
8237,"Matsuya Co., Ltd.",50823205,Consumer Cyclical
8254,"Saikaya Department Store Co.,Ltd.",5954008,Consumer Cyclical
8273,"Izumi Co., Ltd.",210098550,Consumer Cyclical
8783,"abc Co., Ltd.",34815978,Financial Services
8887,"SYLA Holdings Co., Ltd.",37749654,Real Estate
8904,"Avantia Co., Ltd.",14432444,Consumer Cyclical
9215,"CaSy Co., Ltd.",1883137,Technology
9238,N/A,2250726,Communication Services
9241,"Future Link Network Co.,Ltd.",854566,Communication Services
9250,GRCS Inc.,1485327,Technology
9252,"Last One Mile Co.,Ltd.",2698341,Industrials
9381,AIT Corporation,23493592,Industrials
9601,"Shochiku Co., Ltd.",13744352,Communication Services
9602,"Toho Co., Ltd.",839354645,Communication Services
9716,"NOMURA Co., Ltd.",111592789,Industrials
9778,"Subaru Co., Ltd.",591444,Consumer Defensive
9812,"T.O. Holdings CO.,LTD.",6408597,Basic Materials
9837,"Morito Co., Ltd.",24261342,Consumer Cyclical
9842,Arclands Corporation,62823419,Consumer Cyclical
9978,"Bunkyodo Group Holdings Co., Ltd.",43821946,Consumer Cyclical
9979,Daisyo Corporation,20985074,Consumer Cyclical
9993,"Yamazawa Co., Ltd.",10266849,Consumer Defensive
2884,Yoshimura Food Holdings K.K.,23874486,Consumer Defensive
2972,SANKEI REAL ESTATE Inc.,467099,Real Estate
7847,Graphite Design Inc.,6485453,Consumer Cyclical
8968,Fukuoka REIT Corporation,868820,Real Estate
3226,Mitsui Fudosan Accommodations Fund Inc.,2517360,Real Estate
3295,"Hulic Reit, Inc.",1440000,Real Estate
3481,Mitsubishi Estate Logistics REIT Investment Corporation,1485011,Real Estate
8984,Daiwa House REIT Investment Corporation,4590478,Real Estate
3462,"Nomura Real Estate Master Fund, Inc.",4646364,Real Estate
3488,CENTRAL REIT Investment Corporation,249650,Real Estate
3492,MIRARTH Real Estate Investment Corporation,910820,Real Estate
8953,Japan Metropolitan Fund Investment Corporation,7192809,Real Estate
8954,ORIX JREIT Inc.,5520000,Real Estate
3466,LaSalle LOGIPORT REIT,1795786,Real Estate
8961,"MORI TRUST REIT, Inc.",3560000,Real Estate
365A,N/A,9885600,Consumer Cyclical
4317,Ray Corporation,13155855,Communication Services
6085,Architects Studio Japan Inc.,11474097,Industrials
7515,Maruyoshi Center Inc.,934848,Consumer Defensive
